sample_id,taxa,count_per_L,biomass_per_L,measurement_method
4322,Ciliophora,420.0,575.0999999999999,microscopy
4323,Ciliophora,580.0,156.4,microscopy
4328,Ciliophora,260.0,294.3,microscopy
4329,Ciliophora,500.0,708.5,microscopy
4330,Ciliophora,210.0,112.8,microscopy
4336,Ciliophora,290.0,318.7,microscopy
4337,Ciliophora,250.0,239.6,microscopy
4338,Ciliophora,330.0,329.29999999999995,microscopy
4344,Ciliophora,510.0,453.79999999999995,microscopy
4345,Ciliophora,440.0,448.90000000000003,microscopy
4347,Ciliophora,9700.0,4035.8999999999996,microscopy
4348,Ciliophora,7360.0,2201.6,microscopy
4349,Ciliophora,3880.0,2142.1,microscopy
4352,Ciliophora,580.0,957.2,microscopy
4353,Ciliophora,960.0,1459.7,microscopy
4354,Ciliophora,740.0,1127.6999999999998,microscopy
4355,Ciliophora,4280.0,1061.8000000000002,microscopy
4373,Ciliophora,400.0,522.4,microscopy
4374,Ciliophora,500.0,588.7,microscopy
4376,Ciliophora,370.0,402.8,microscopy
4385,Ciliophora,490.0,440.90000000000003,microscopy
4386,Ciliophora,420.0,345.5,microscopy
4387,Ciliophora,390.0,351.7,microscopy
4391,Ciliophora,290.0,320.2,microscopy
4392,Ciliophora,320.0,237.2,microscopy
4393,Ciliophora,160.0,120.1,microscopy
4394,Ciliophora,400.0,249.70000000000002,microscopy
4404,Ciliophora,190.0,263.40000000000003,microscopy
4405,Ciliophora,130.0,135.9,microscopy
4412,Ciliophora,70.0,45.400000000000006,microscopy
4413,Ciliophora,130.0,41.6,microscopy
4414,Ciliophora,210.0,110.5,microscopy
4415,Ciliophora,270.0,127.0,microscopy
4436,Ciliophora,3380.0,3388.2,microscopy
4437,Ciliophora,3060.0,3523.1,microscopy
4438,Ciliophora,2480.0,2655.4,microscopy
4439,Ciliophora,490.0,477.7,microscopy
4444,Ciliophora,3380.0,3255.6,microscopy
4445,Ciliophora,2780.0,2897.8,microscopy
4446,Ciliophora,2510.0,2509.5,microscopy
4447,Ciliophora,1010.0,1449.5,microscopy
4449,Ciliophora,1080.0,749.7,microscopy
4450,Ciliophora,1290.0,492.9,microscopy
4451,Ciliophora,1390.0,644.4,microscopy
4452,Ciliophora,570.0,192.20000000000002,microscopy
4486,Ciliophora,410.0,388.5,microscopy
4487,Ciliophora,390.0,396.5,microscopy
4488,Ciliophora,640.0,625.9,microscopy
4498,Ciliophora,540.0,521.5999999999999,microscopy
4500,Ciliophora,190.0,119.2,microscopy
4547,Ciliophora,170.0,286.8,microscopy
4548,Ciliophora,190.0,354.1,microscopy
4549,Ciliophora,210.0,222.39999999999998,microscopy
4571,Ciliophora,190.0,339.9,microscopy
4572,Ciliophora,70.0,164.0,microscopy
4573,Ciliophora,390.0,552.8,microscopy
4579,Ciliophora,300.0,384.0,microscopy
4601,Ciliophora,570.0,625.1999999999999,microscopy
4602,Ciliophora,600.0,553.5,microscopy
4603,Ciliophora,620.0,682.3000000000001,microscopy
4611,Ciliophora,610.0,709.5,microscopy
4612,Ciliophora,710.0,679.4,microscopy
4613,Ciliophora,760.0,530.5999999999999,microscopy
4620,Ciliophora,530.0,543.6,microscopy
4621,Ciliophora,540.0,411.5,microscopy
4622,Ciliophora,1780.0,1946.5,microscopy
4652,Ciliophora,270.0,407.5,microscopy
4653,Ciliophora,170.0,294.0,microscopy
4654,Ciliophora,210.0,234.2,microscopy
4672,Ciliophora,90.0,122.5,microscopy
4673,Ciliophora,190.0,243.60000000000002,microscopy
4682,Ciliophora,200.0,318.6,microscopy
4683,Ciliophora,180.0,328.6,microscopy
4684,Ciliophora,280.0,246.60000000000002,microscopy
4718,Ciliophora,640.0,1020.4,microscopy
4720,Ciliophora,380.0,827.5,microscopy
4734,Ciliophora,990.0,3609.4,microscopy
4735,Ciliophora,450.0,633.7,microscopy
6,Mesodinium,0.0,,microscopy
9,Mesodinium,20.0,,microscopy
11,Mesodinium,0.0,,microscopy
15,Mesodinium,0.0,,microscopy
16,Mesodinium,0.0,,microscopy
20,Mesodinium,0.0,,microscopy
21,Mesodinium,0.0,,microscopy
23,Mesodinium,80.0,,microscopy
26,Mesodinium,80.0,,microscopy
29,Mesodinium,0.0,,microscopy
31,Mesodinium,0.0,,microscopy
33,Mesodinium,0.0,,microscopy
36,Mesodinium,0.0,,microscopy
39,Mesodinium,0.0,,microscopy
41,Mesodinium,0.0,,microscopy
44,Mesodinium,0.0,,microscopy
46,Mesodinium,0.0,,microscopy
49,Mesodinium,0.0,,microscopy
51,Mesodinium,0.0,,microscopy
55,Mesodinium,0.0,,microscopy
58,Mesodinium,0.0,,microscopy
60,Mesodinium,0.0,,microscopy
63,Mesodinium,0.0,,microscopy
65,Mesodinium,0.0,,microscopy
69,Mesodinium,0.0,,microscopy
70,Mesodinium,0.0,,microscopy
73,Mesodinium,0.0,,microscopy
75,Mesodinium,0.0,,microscopy
78,Mesodinium,0.0,,microscopy
80,Mesodinium,0.0,,microscopy
84,Mesodinium,0.0,,microscopy
85,Mesodinium,0.0,,microscopy
87,Mesodinium,0.0,,microscopy
90,Mesodinium,240.0,,microscopy
93,Mesodinium,160.0,,microscopy
95,Mesodinium,160.0,,microscopy
97,Mesodinium,160.0,,microscopy
100,Mesodinium,80.0,,microscopy
102,Mesodinium,0.0,,microscopy
105,Mesodinium,0.0,,microscopy
108,Mesodinium,0.0,,microscopy
110,Mesodinium,0.0,,microscopy
112,Mesodinium,0.0,,microscopy
6,Mesodinium,0.0,,microscopy
9,Mesodinium,0.0,,microscopy
11,Mesodinium,240.0,,microscopy
15,Mesodinium,80.0,,microscopy
16,Mesodinium,0.0,,microscopy
20,Mesodinium,0.0,,microscopy
21,Mesodinium,0.0,,microscopy
23,Mesodinium,80.0,,microscopy
26,Mesodinium,0.0,,microscopy
29,Mesodinium,0.0,,microscopy
31,Mesodinium,160.0,,microscopy
33,Mesodinium,0.0,,microscopy
36,Mesodinium,0.0,,microscopy
39,Mesodinium,0.0,,microscopy
41,Mesodinium,0.0,,microscopy
44,Mesodinium,160.0,,microscopy
46,Mesodinium,0.0,,microscopy
49,Mesodinium,0.0,,microscopy
51,Mesodinium,0.0,,microscopy
55,Mesodinium,0.0,,microscopy
58,Mesodinium,0.0,,microscopy
60,Mesodinium,0.0,,microscopy
63,Mesodinium,0.0,,microscopy
65,Mesodinium,0.0,,microscopy
69,Mesodinium,0.0,,microscopy
70,Mesodinium,0.0,,microscopy
73,Mesodinium,0.0,,microscopy
75,Mesodinium,0.0,,microscopy
78,Mesodinium,80.0,,microscopy
80,Mesodinium,80.0,,microscopy
84,Mesodinium,0.0,,microscopy
85,Mesodinium,0.0,,microscopy
87,Mesodinium,0.0,,microscopy
90,Mesodinium,0.0,,microscopy
93,Mesodinium,0.0,,microscopy
95,Mesodinium,0.0,,microscopy
97,Mesodinium,0.0,,microscopy
100,Mesodinium,0.0,,microscopy
102,Mesodinium,0.0,,microscopy
105,Mesodinium,0.0,,microscopy
108,Mesodinium,0.0,,microscopy
110,Mesodinium,0.0,,microscopy
112,Mesodinium,0.0,,microscopy
6,Amoeba,0.0,,microscopy
9,Amoeba,0.0,,microscopy
11,Amoeba,0.0,,microscopy
15,Amoeba,0.0,,microscopy
16,Amoeba,0.0,,microscopy
20,Amoeba,0.0,,microscopy
21,Amoeba,0.0,,microscopy
23,Amoeba,0.0,,microscopy
26,Amoeba,0.0,,microscopy
29,Amoeba,0.0,,microscopy
31,Amoeba,0.0,,microscopy
33,Amoeba,0.0,,microscopy
36,Amoeba,0.0,,microscopy
39,Amoeba,0.0,,microscopy
41,Amoeba,0.0,,microscopy
44,Amoeba,0.0,,microscopy
46,Amoeba,0.0,,microscopy
49,Amoeba,0.0,,microscopy
51,Amoeba,0.0,,microscopy
55,Amoeba,0.0,,microscopy
58,Amoeba,0.0,,microscopy
60,Amoeba,0.0,,microscopy
63,Amoeba,0.0,,microscopy
65,Amoeba,0.0,,microscopy
69,Amoeba,0.0,,microscopy
70,Amoeba,0.0,,microscopy
73,Amoeba,0.0,,microscopy
75,Amoeba,1000.0,,microscopy
78,Amoeba,0.0,,microscopy
80,Amoeba,0.0,,microscopy
84,Amoeba,0.0,,microscopy
85,Amoeba,0.0,,microscopy
87,Amoeba,0.0,,microscopy
90,Amoeba,0.0,,microscopy
93,Amoeba,0.0,,microscopy
95,Amoeba,1000.0,,microscopy
97,Amoeba,0.0,,microscopy
100,Amoeba,0.0,,microscopy
102,Amoeba,0.0,,microscopy
105,Amoeba,0.0,,microscopy
108,Amoeba,0.0,,microscopy
110,Amoeba,0.0,,microscopy
112,Amoeba,0.0,,microscopy
6,Chaetoceros pendulus,0.0,,microscopy
9,Chaetoceros pendulus,0.0,,microscopy
11,Chaetoceros pendulus,0.0,,microscopy
15,Chaetoceros pendulus,0.0,,microscopy
16,Chaetoceros pendulus,0.0,,microscopy
20,Chaetoceros pendulus,0.0,,microscopy
21,Chaetoceros pendulus,0.0,,microscopy
23,Chaetoceros pendulus,0.0,,microscopy
26,Chaetoceros pendulus,0.0,,microscopy
29,Chaetoceros pendulus,0.0,,microscopy
31,Chaetoceros pendulus,0.0,,microscopy
33,Chaetoceros pendulus,0.0,,microscopy
36,Chaetoceros pendulus,0.0,,microscopy
39,Chaetoceros pendulus,0.0,,microscopy
41,Chaetoceros pendulus,0.0,,microscopy
44,Chaetoceros pendulus,0.0,,microscopy
46,Chaetoceros pendulus,0.0,,microscopy
49,Chaetoceros pendulus,0.0,,microscopy
51,Chaetoceros pendulus,0.0,,microscopy
55,Chaetoceros pendulus,0.0,,microscopy
58,Chaetoceros pendulus,0.0,,microscopy
60,Chaetoceros pendulus,0.0,,microscopy
63,Chaetoceros pendulus,0.0,,microscopy
65,Chaetoceros pendulus,0.0,,microscopy
69,Chaetoceros pendulus,0.0,,microscopy
70,Chaetoceros pendulus,0.0,,microscopy
73,Chaetoceros pendulus,0.0,,microscopy
75,Chaetoceros pendulus,0.0,,microscopy
78,Chaetoceros pendulus,0.0,,microscopy
80,Chaetoceros pendulus,0.0,,microscopy
84,Chaetoceros pendulus,0.0,,microscopy
85,Chaetoceros pendulus,0.0,,microscopy
87,Chaetoceros pendulus,0.0,,microscopy
90,Chaetoceros pendulus,0.0,,microscopy
93,Chaetoceros pendulus,0.0,,microscopy
95,Chaetoceros pendulus,0.0,,microscopy
97,Chaetoceros pendulus,0.0,,microscopy
100,Chaetoceros pendulus,0.0,,microscopy
102,Chaetoceros pendulus,0.0,,microscopy
105,Chaetoceros pendulus,0.0,,microscopy
108,Chaetoceros pendulus,0.0,,microscopy
110,Chaetoceros pendulus,0.0,,microscopy
112,Chaetoceros pendulus,0.0,,microscopy
6,Halopappus,0.0,,microscopy
9,Halopappus,0.0,,microscopy
11,Halopappus,0.0,,microscopy
15,Halopappus,0.0,,microscopy
16,Halopappus,0.0,,microscopy
20,Halopappus,0.0,,microscopy
21,Halopappus,0.0,,microscopy
23,Halopappus,0.0,,microscopy
26,Halopappus,0.0,,microscopy
29,Halopappus,0.0,,microscopy
31,Halopappus,0.0,,microscopy
33,Halopappus,0.0,,microscopy
36,Halopappus,0.0,,microscopy
39,Halopappus,0.0,,microscopy
41,Halopappus,0.0,,microscopy
44,Halopappus,0.0,,microscopy
46,Halopappus,0.0,,microscopy
49,Halopappus,0.0,,microscopy
51,Halopappus,0.0,,microscopy
55,Halopappus,40.0,,microscopy
58,Halopappus,0.0,,microscopy
60,Halopappus,0.0,,microscopy
63,Halopappus,0.0,,microscopy
65,Halopappus,0.0,,microscopy
69,Halopappus,0.0,,microscopy
70,Halopappus,0.0,,microscopy
73,Halopappus,0.0,,microscopy
75,Halopappus,0.0,,microscopy
78,Halopappus,0.0,,microscopy
80,Halopappus,0.0,,microscopy
84,Halopappus,20.0,,microscopy
85,Halopappus,0.0,,microscopy
87,Halopappus,0.0,,microscopy
90,Halopappus,160.0,,microscopy
93,Halopappus,80.0,,microscopy
95,Halopappus,40.0,,microscopy
97,Halopappus,0.0,,microscopy
100,Halopappus,0.0,,microscopy
102,Halopappus,0.0,,microscopy
105,Halopappus,0.0,,microscopy
108,Halopappus,0.0,,microscopy
110,Halopappus,0.0,,microscopy
112,Halopappus,0.0,,microscopy
6,Umbilicosphaera sibogae,0.0,,microscopy
9,Umbilicosphaera sibogae,0.0,,microscopy
11,Umbilicosphaera sibogae,0.0,,microscopy
15,Umbilicosphaera sibogae,0.0,,microscopy
16,Umbilicosphaera sibogae,0.0,,microscopy
20,Umbilicosphaera sibogae,0.0,,microscopy
21,Umbilicosphaera sibogae,0.0,,microscopy
23,Umbilicosphaera sibogae,0.0,,microscopy
26,Umbilicosphaera sibogae,0.0,,microscopy
29,Umbilicosphaera sibogae,0.0,,microscopy
31,Umbilicosphaera sibogae,0.0,,microscopy
33,Umbilicosphaera sibogae,0.0,,microscopy
36,Umbilicosphaera sibogae,0.0,,microscopy
39,Umbilicosphaera sibogae,0.0,,microscopy
41,Umbilicosphaera sibogae,0.0,,microscopy
44,Umbilicosphaera sibogae,80.0,,microscopy
46,Umbilicosphaera sibogae,0.0,,microscopy
49,Umbilicosphaera sibogae,0.0,,microscopy
51,Umbilicosphaera sibogae,0.0,,microscopy
55,Umbilicosphaera sibogae,20.0,,microscopy
58,Umbilicosphaera sibogae,0.0,,microscopy
60,Umbilicosphaera sibogae,0.0,,microscopy
63,Umbilicosphaera sibogae,0.0,,microscopy
65,Umbilicosphaera sibogae,0.0,,microscopy
69,Umbilicosphaera sibogae,0.0,,microscopy
70,Umbilicosphaera sibogae,0.0,,microscopy
73,Umbilicosphaera sibogae,0.0,,microscopy
75,Umbilicosphaera sibogae,0.0,,microscopy
78,Umbilicosphaera sibogae,0.0,,microscopy
80,Umbilicosphaera sibogae,20.0,,microscopy
84,Umbilicosphaera sibogae,100.0,,microscopy
85,Umbilicosphaera sibogae,240.0,,microscopy
87,Umbilicosphaera sibogae,400.0,,microscopy
90,Umbilicosphaera sibogae,120.0,,microscopy
93,Umbilicosphaera sibogae,160.0,,microscopy
95,Umbilicosphaera sibogae,80.0,,microscopy
97,Umbilicosphaera sibogae,0.0,,microscopy
100,Umbilicosphaera sibogae,0.0,,microscopy
102,Umbilicosphaera sibogae,0.0,,microscopy
105,Umbilicosphaera sibogae,0.0,,microscopy
108,Umbilicosphaera sibogae,0.0,,microscopy
110,Umbilicosphaera sibogae,0.0,,microscopy
112,Umbilicosphaera sibogae,0.0,,microscopy
6,Oscillatoria,0.0,,microscopy
9,Oscillatoria,0.0,,microscopy
11,Oscillatoria,0.0,,microscopy
15,Oscillatoria,0.0,,microscopy
16,Oscillatoria,0.0,,microscopy
20,Oscillatoria,0.0,,microscopy
21,Oscillatoria,0.0,,microscopy
23,Oscillatoria,0.0,,microscopy
26,Oscillatoria,0.0,,microscopy
29,Oscillatoria,0.0,,microscopy
31,Oscillatoria,0.0,,microscopy
33,Oscillatoria,0.0,,microscopy
36,Oscillatoria,0.0,,microscopy
39,Oscillatoria,0.0,,microscopy
41,Oscillatoria,112000.0,,microscopy
44,Oscillatoria,16000.0,,microscopy
46,Oscillatoria,2000.0,,microscopy
49,Oscillatoria,0.0,,microscopy
51,Oscillatoria,2000.0,,microscopy
55,Oscillatoria,0.0,,microscopy
58,Oscillatoria,0.0,,microscopy
60,Oscillatoria,0.0,,microscopy
63,Oscillatoria,0.0,,microscopy
65,Oscillatoria,0.0,,microscopy
69,Oscillatoria,0.0,,microscopy
70,Oscillatoria,0.0,,microscopy
73,Oscillatoria,0.0,,microscopy
75,Oscillatoria,0.0,,microscopy
78,Oscillatoria,0.0,,microscopy
80,Oscillatoria,0.0,,microscopy
84,Oscillatoria,0.0,,microscopy
85,Oscillatoria,0.0,,microscopy
87,Oscillatoria,0.0,,microscopy
90,Oscillatoria,0.0,,microscopy
93,Oscillatoria,0.0,,microscopy
95,Oscillatoria,0.0,,microscopy
97,Oscillatoria,0.0,,microscopy
100,Oscillatoria,0.0,,microscopy
102,Oscillatoria,0.0,,microscopy
105,Oscillatoria,0.0,,microscopy
108,Oscillatoria,0.0,,microscopy
110,Oscillatoria,0.0,,microscopy
112,Oscillatoria,0.0,,microscopy
6,Strombidium,0.0,,microscopy
9,Strombidium,0.0,,microscopy
11,Strombidium,0.0,,microscopy
15,Strombidium,0.0,,microscopy
16,Strombidium,0.0,,microscopy
20,Strombidium,0.0,,microscopy
21,Strombidium,0.0,,microscopy
23,Strombidium,0.0,,microscopy
26,Strombidium,0.0,,microscopy
29,Strombidium,0.0,,microscopy
31,Strombidium,0.0,,microscopy
33,Strombidium,0.0,,microscopy
36,Strombidium,0.0,,microscopy
39,Strombidium,0.0,,microscopy
41,Strombidium,0.0,,microscopy
44,Strombidium,0.0,,microscopy
46,Strombidium,0.0,,microscopy
49,Strombidium,0.0,,microscopy
51,Strombidium,0.0,,microscopy
55,Strombidium,0.0,,microscopy
58,Strombidium,0.0,,microscopy
60,Strombidium,0.0,,microscopy
63,Strombidium,0.0,,microscopy
65,Strombidium,80.0,,microscopy
69,Strombidium,0.0,,microscopy
70,Strombidium,0.0,,microscopy
73,Strombidium,0.0,,microscopy
75,Strombidium,0.0,,microscopy
78,Strombidium,0.0,,microscopy
80,Strombidium,0.0,,microscopy
84,Strombidium,0.0,,microscopy
85,Strombidium,0.0,,microscopy
87,Strombidium,0.0,,microscopy
90,Strombidium,0.0,,microscopy
93,Strombidium,0.0,,microscopy
95,Strombidium,0.0,,microscopy
97,Strombidium,0.0,,microscopy
100,Strombidium,0.0,,microscopy
102,Strombidium,0.0,,microscopy
105,Strombidium,0.0,,microscopy
108,Strombidium,0.0,,microscopy
110,Strombidium,80.0,,microscopy
112,Strombidium,160.0,,microscopy
6,Strombidium,640.0,,microscopy
9,Strombidium,1520.0,,microscopy
11,Strombidium,1280.0,,microscopy
15,Strombidium,800.0,,microscopy
16,Strombidium,1440.0,,microscopy
20,Strombidium,1360.0,,microscopy
21,Strombidium,880.0,,microscopy
23,Strombidium,960.0,,microscopy
26,Strombidium,240.0,,microscopy
29,Strombidium,720.0,,microscopy
31,Strombidium,1360.0,,microscopy
33,Strombidium,560.0,,microscopy
36,Strombidium,160.0,,microscopy
39,Strombidium,1520.0,,microscopy
41,Strombidium,1040.0,,microscopy
44,Strombidium,1680.0,,microscopy
46,Strombidium,1040.0,,microscopy
49,Strombidium,1280.0,,microscopy
51,Strombidium,1280.0,,microscopy
55,Strombidium,800.0,,microscopy
58,Strombidium,1520.0,,microscopy
60,Strombidium,640.0,,microscopy
63,Strombidium,1120.0,,microscopy
65,Strombidium,480.0,,microscopy
69,Strombidium,80.0,,microscopy
70,Strombidium,400.0,,microscopy
73,Strombidium,240.0,,microscopy
75,Strombidium,720.0,,microscopy
78,Strombidium,400.0,,microscopy
80,Strombidium,960.0,,microscopy
84,Strombidium,800.0,,microscopy
85,Strombidium,800.0,,microscopy
87,Strombidium,0.0,,microscopy
90,Strombidium,2560.0,,microscopy
93,Strombidium,1840.0,,microscopy
95,Strombidium,4080.0,,microscopy
97,Strombidium,4640.0,,microscopy
100,Strombidium,640.0,,microscopy
102,Strombidium,1920.0,,microscopy
105,Strombidium,1600.0,,microscopy
108,Strombidium,4000.0,,microscopy
110,Strombidium,960.0,,microscopy
112,Strombidium,1280.0,,microscopy
6,Strombidium,80.0,,microscopy
9,Strombidium,80.0,,microscopy
11,Strombidium,160.0,,microscopy
15,Strombidium,0.0,,microscopy
16,Strombidium,0.0,,microscopy
20,Strombidium,160.0,,microscopy
21,Strombidium,80.0,,microscopy
23,Strombidium,80.0,,microscopy
26,Strombidium,80.0,,microscopy
29,Strombidium,0.0,,microscopy
31,Strombidium,3760.0,,microscopy
33,Strombidium,320.0,,microscopy
36,Strombidium,60.0,,microscopy
39,Strombidium,160.0,,microscopy
41,Strombidium,0.0,,microscopy
44,Strombidium,0.0,,microscopy
46,Strombidium,0.0,,microscopy
49,Strombidium,240.0,,microscopy
51,Strombidium,0.0,,microscopy
55,Strombidium,80.0,,microscopy
58,Strombidium,560.0,,microscopy
60,Strombidium,80.0,,microscopy
63,Strombidium,40.0,,microscopy
65,Strombidium,80.0,,microscopy
69,Strombidium,0.0,,microscopy
70,Strombidium,0.0,,microscopy
73,Strombidium,0.0,,microscopy
75,Strombidium,240.0,,microscopy
78,Strombidium,0.0,,microscopy
80,Strombidium,0.0,,microscopy
84,Strombidium,0.0,,microscopy
85,Strombidium,80.0,,microscopy
87,Strombidium,0.0,,microscopy
90,Strombidium,80.0,,microscopy
93,Strombidium,80.0,,microscopy
95,Strombidium,160.0,,microscopy
97,Strombidium,80.0,,microscopy
100,Strombidium,0.0,,microscopy
102,Strombidium,0.0,,microscopy
105,Strombidium,640.0,,microscopy
108,Strombidium,160.0,,microscopy
110,Strombidium,0.0,,microscopy
112,Strombidium,0.0,,microscopy
6,Pyramimonas,240.0,,microscopy
9,Pyramimonas,0.0,,microscopy
11,Pyramimonas,240.0,,microscopy
15,Pyramimonas,0.0,,microscopy
16,Pyramimonas,0.0,,microscopy
20,Pyramimonas,0.0,,microscopy
21,Pyramimonas,480.0,,microscopy
23,Pyramimonas,0.0,,microscopy
26,Pyramimonas,0.0,,microscopy
29,Pyramimonas,0.0,,microscopy
31,Pyramimonas,0.0,,microscopy
33,Pyramimonas,0.0,,microscopy
36,Pyramimonas,240.0,,microscopy
39,Pyramimonas,0.0,,microscopy
41,Pyramimonas,240.0,,microscopy
44,Pyramimonas,0.0,,microscopy
46,Pyramimonas,160.0,,microscopy
49,Pyramimonas,0.0,,microscopy
51,Pyramimonas,240.0,,microscopy
55,Pyramimonas,320.0,,microscopy
58,Pyramimonas,0.0,,microscopy
60,Pyramimonas,400.0,,microscopy
63,Pyramimonas,0.0,,microscopy
65,Pyramimonas,240.0,,microscopy
69,Pyramimonas,0.0,,microscopy
70,Pyramimonas,400.0,,microscopy
73,Pyramimonas,0.0,,microscopy
75,Pyramimonas,240.0,,microscopy
78,Pyramimonas,0.0,,microscopy
80,Pyramimonas,240.0,,microscopy
84,Pyramimonas,0.0,,microscopy
85,Pyramimonas,0.0,,microscopy
87,Pyramimonas,0.0,,microscopy
90,Pyramimonas,0.0,,microscopy
93,Pyramimonas,0.0,,microscopy
95,Pyramimonas,0.0,,microscopy
97,Pyramimonas,80.0,,microscopy
100,Pyramimonas,0.0,,microscopy
102,Pyramimonas,0.0,,microscopy
105,Pyramimonas,0.0,,microscopy
108,Pyramimonas,0.0,,microscopy
110,Pyramimonas,0.0,,microscopy
112,Pyramimonas,0.0,,microscopy
6,Ornithocercus quadratus,0.0,,microscopy
9,Ornithocercus quadratus,0.0,,microscopy
11,Ornithocercus quadratus,0.0,,microscopy
15,Ornithocercus quadratus,0.0,,microscopy
16,Ornithocercus quadratus,0.0,,microscopy
20,Ornithocercus quadratus,0.0,,microscopy
21,Ornithocercus quadratus,0.0,,microscopy
23,Ornithocercus quadratus,0.0,,microscopy
26,Ornithocercus quadratus,0.0,,microscopy
29,Ornithocercus quadratus,0.0,,microscopy
31,Ornithocercus quadratus,0.0,,microscopy
33,Ornithocercus quadratus,0.0,,microscopy
36,Ornithocercus quadratus,0.0,,microscopy
39,Ornithocercus quadratus,0.0,,microscopy
41,Ornithocercus quadratus,40.0,,microscopy
44,Ornithocercus quadratus,0.0,,microscopy
46,Ornithocercus quadratus,0.0,,microscopy
49,Ornithocercus quadratus,0.0,,microscopy
51,Ornithocercus quadratus,0.0,,microscopy
55,Ornithocercus quadratus,0.0,,microscopy
58,Ornithocercus quadratus,0.0,,microscopy
60,Ornithocercus quadratus,0.0,,microscopy
63,Ornithocercus quadratus,0.0,,microscopy
65,Ornithocercus quadratus,0.0,,microscopy
69,Ornithocercus quadratus,0.0,,microscopy
70,Ornithocercus quadratus,0.0,,microscopy
73,Ornithocercus quadratus,0.0,,microscopy
75,Ornithocercus quadratus,0.0,,microscopy
78,Ornithocercus quadratus,0.0,,microscopy
80,Ornithocercus quadratus,0.0,,microscopy
84,Ornithocercus quadratus,0.0,,microscopy
85,Ornithocercus quadratus,0.0,,microscopy
87,Ornithocercus quadratus,0.0,,microscopy
90,Ornithocercus quadratus,0.0,,microscopy
93,Ornithocercus quadratus,0.0,,microscopy
95,Ornithocercus quadratus,0.0,,microscopy
97,Ornithocercus quadratus,0.0,,microscopy
100,Ornithocercus quadratus,0.0,,microscopy
102,Ornithocercus quadratus,0.0,,microscopy
105,Ornithocercus quadratus,0.0,,microscopy
108,Ornithocercus quadratus,0.0,,microscopy
110,Ornithocercus quadratus,0.0,,microscopy
112,Ornithocercus quadratus,0.0,,microscopy
6,Oolithus,0.0,,microscopy
9,Oolithus,20.0,,microscopy
11,Oolithus,0.0,,microscopy
15,Oolithus,0.0,,microscopy
16,Oolithus,0.0,,microscopy
20,Oolithus,120.0,,microscopy
21,Oolithus,0.0,,microscopy
23,Oolithus,0.0,,microscopy
26,Oolithus,0.0,,microscopy
29,Oolithus,0.0,,microscopy
31,Oolithus,0.0,,microscopy
33,Oolithus,0.0,,microscopy
36,Oolithus,0.0,,microscopy
39,Oolithus,0.0,,microscopy
41,Oolithus,0.0,,microscopy
44,Oolithus,0.0,,microscopy
46,Oolithus,0.0,,microscopy
49,Oolithus,0.0,,microscopy
51,Oolithus,0.0,,microscopy
55,Oolithus,60.0,,microscopy
58,Oolithus,240.0,,microscopy
60,Oolithus,0.0,,microscopy
63,Oolithus,960.0,,microscopy
65,Oolithus,0.0,,microscopy
69,Oolithus,0.0,,microscopy
70,Oolithus,0.0,,microscopy
73,Oolithus,0.0,,microscopy
75,Oolithus,0.0,,microscopy
78,Oolithus,0.0,,microscopy
80,Oolithus,0.0,,microscopy
84,Oolithus,0.0,,microscopy
85,Oolithus,40.0,,microscopy
87,Oolithus,0.0,,microscopy
90,Oolithus,0.0,,microscopy
